Actual_GPP,Predicted_GPP_Optimized,Predicted_GPP_Linregress
8.45489,-1816.8147006003771,-2453.2083242556273
6.49834,-1368.0601858601842,-2134.975702216609
7.17482,-2053.860264241633,-2491.5430437119794
7.38196,-2095.527084499999,-2429.9535984195804
7.26969,-1989.8356512004432,-2342.2436881486715
6.60192,-1655.2423294204032,-2207.7459143260317
5.8581,-1861.1729038825572,-2297.9174344649537
3.4777,-1721.8634944750563,-2126.6497489928483
5.07921,-2125.7126754683272,-2430.112010675771
4.53832,-1466.8442844605472,-2043.8618699886579
4.83181,-1166.4443642693918,-1982.9949706139428
5.74615,-2130.0894572804714,-2296.5740451850274
5.02593,-2177.57246297171,-2456.069871519705
4.35402,-1965.5068329664932,-2440.658660897231
1.68758,-1479.3015223836671,-1877.9515004997343
4.63683,-2285.3016793533725,-2290.3457021279487
4.40012,-2321.831281970416,-2446.7884454622786
4.19354,-2250.0053020269183,-2426.543074845873
4.39161,-2092.441489903747,-2436.0632498978084
2.04366,-786.5143559702432,-1851.386648291429
2.23643,-1980.3526915175453,-2180.8689808584513
1.95187,-1128.2127162574527,-1919.0101542675247
2.72383,-1268.806082708923,-1964.668967218147
2.23568,-1677.3691190187683,-2095.5725429824006
1.89767,-1871.348347003864,-2120.249805894328
1.64754,-2184.99870560209,-2279.6149912937294
1.96257,-2585.8538122376144,-2430.227189090707
1.64357,-2165.1988723069594,-2251.4064529590974
1.23581,-2029.110181873168,-2088.6745849850067
1.27223,-2427.516928470798,-2364.9523098879927
0.894639,-2659.2860860288442,-2370.5284004357304
0.441402,-2470.4343303997316,-2486.6343453538534
0.793826,-2434.9232557687155,-2380.325465418861
0.250336,-2218.186932204085,-2235.947579385371
0.270126,-2498.3001711495635,-2400.057387728063
0.0235278,-2337.5129182059327,-2353.7017976324037
0.0331713,-2099.788346459229,-2201.025358198087
0.0862039,-1861.0608684333492,-1955.071312700615
0.0625513,-1587.6634662654217,-1996.1053204560608
-0.00145658,-2484.816127408863,-2292.5580673900527
0.041745,-2542.150653413099,-2049.654692328209
0.0749002,-1232.0197502634735,-1892.9658753569774
-0.0687578,-2110.507388344424,-2096.8839726401848
0.0763348,-1879.4553103189048,-2083.980985558953
0.0697458,-2389.252623946127,-2249.5516883326463
0.303081,-1050.9075055751784,-1840.0753450085065
0.329701,-916.0874886212097,-1827.554400036076
-0.111747,-2095.6269519739003,-2173.014521903715
-0.262287,-1740.995710147929,-1983.8321393057772
0.0364769,-1020.934765893873,-1885.6777878547719
0.0365843,-996.6857838202246,-1851.5591905184162
-0.024176,-1367.1093706136955,-1930.4187537312116
-0.115419,-1589.0961666443532,-1999.818063177724
-0.292912,-1890.8132354819234,-2092.123792192846
0.0699458,-1656.5645725188335,-2012.7414144586915
0.105277,-553.8958311087822,-1803.8516854525562
0.602636,-481.87385605001714,-1799.5701250548361
0.534691,-1161.2670729205568,-1848.9860501818935
0.0907725,-1714.007882424115,-1996.7103594881319
-0.0115758,-2184.4763203968264,-2082.0074474740522
0.0457603,-2388.2895067573563,-2164.7482547448135
-0.0149357,-2438.9233360989756,-2164.514414537863
0.153657,-1790.5448023378028,-2033.5947498675869
-0.102307,-2367.5789810050237,-2158.3738458756798
0.209125,-1738.7760468363363,-1900.8791405163784
-0.0214077,-1920.7564505271237,-2099.195692883332
-0.0237299,-1707.670695543184,-2006.5658197129342
0.0672913,-1772.086831838185,-2091.033971401817
0.12284,-1673.616926110293,-2017.6301764360385
0.0995769,-1243.1033216908327,-1867.5607565002736
0.224396,-1331.0928645819477,-1878.646181481358
0.337171,-1639.6498103301844,-2014.0505748484197
0.478344,-963.2273390996185,-1838.8859779134436
0.462085,-907.3500283407956,-1816.7473008064426
-0.155071,-1001.661277935678,-1819.5765287989282
-0.110505,-1656.0887633796292,-1937.2550657883876
-0.219411,-1925.5780004892442,-2064.119746634003
-0.177711,-1695.2345143978825,-1947.4273333252913
0.178662,-2191.785524545142,-2066.2309309941825
-0.198984,-1937.5555303255906,-2058.8495552951017
0.0377842,-1602.2926105821782,-1992.1636797420329
-0.181923,-2267.8095589064674,-2021.132789474159
0.0388685,-1849.6400940932845,-1923.1630706395963
0.181943,-1601.759141353006,-2002.93515518951
-0.00350798,-1797.6525679584433,-1989.7879786891071
0.158954,-2054.5612176612303,-2028.1239381398123
-0.202835,-1549.4353960350127,-1923.7950976310576
-0.176846,-1793.5691462850016,-2015.3900003077697
-0.0123589,-1510.806114231227,-1885.8866083505297
-0.149077,-1889.6038753864707,-2041.7851966477886
-0.107741,-1891.1620232784078,-1984.447356403673
-0.0612376,-1798.7559150262266,-1986.3358458971422
0.0847692,-1508.2058985980216,-1934.4448682461311
0.0733266,-1425.1336456877318,-1871.412506576773
0.00782622,-1141.6319841000575,-1839.4770690616642
0.103786,-1161.6090392630226,-1848.831925235184
0.174285,-740.3064416737678,-1802.1990257092493
-0.198262,-1939.5928047348343,-2031.572380451089
-0.120854,-1902.3342960732987,-1983.9186797137722
0.425183,-1205.5979209360373,-1841.3492825972553
0.0250597,-1487.5731602560027,-1916.196216482933
-0.0849194,-1711.0773933418388,-2019.91866613669
0.0970451,-1415.7484055732964,-1875.4997841033248
-0.0165329,-1620.3581575418025,-1937.8328226967524
-0.41432,-1802.1356218564486,-1922.9539716634213
-0.263628,-1981.8545227176676,-1959.517685892573
0.129383,-2110.314576033471,-2001.3991876553155
0.0783641,-1370.5152214500783,-1919.1182864506875
0.0104751,-1039.4289628380445,-1832.8067498333762
0.307827,-1209.2348208390526,-1844.8120205170414
-0.0261483,-1492.5710253235527,-1878.6047113675918
-0.0334704,-1510.3960272783904,-1903.7603337782273
-0.0568752,-1460.773565368257,-1869.831660645514
-0.0915968,-1305.4431726157309,-1863.859469703734
0.121078,-1688.9464945488282,-1908.1256758923835
-0.0947688,-2122.220617152111,-2023.167627305595
-0.0458888,-1822.3099964950263,-1984.7101242672477
-0.0228951,-1870.8815078095454,-1951.1113751839055
-0.204646,-1969.2603030149673,-2040.680508228808
-0.252159,-2023.1008019547296,-1984.3210430501642
0.0214173,-1830.1073824446169,-1942.729122712585
-0.0191045,-1728.5464716634385,-1931.7066720135506
-0.0222375,-1694.1123170980454,-1908.2912465961322
-0.0205536,-1882.1765999094544,-2024.913007168012
-0.0941924,-1994.0298351903284,-1992.0098318608054
-0.139938,-2005.9222111961171,-2092.6930229440454
0.171041,-1857.302285089305,-1942.7163521165999
-0.000850912,-1810.9387644407682,-1931.990472299542
-0.13737,-1932.0626790102945,-2051.708133093736
-0.175345,-1906.9101002461177,-2024.8382884214775
0.0832943,-1681.164842885543,-1928.252106957823
-0.101238,-1863.6509172124015,-2002.8704771779323
-0.148166,-1709.4887044715267,-1984.0737915283198
-0.00726872,-1800.568660261423,-1986.1455309842354
0.0262552,-2275.9814597320615,-2017.2801782860372
0.0582483,-1216.210599991559,-1858.8556081671118
0.0766867,-1499.1089595818878,-1898.3005518896978
0.0109349,-2081.0674629818905,-1958.360424688698
-0.124082,-2091.6546288261384,-2021.91570546452
-0.0593365,-2006.2639530678073,-2072.5749896605257
0.104235,-1859.1344525386066,-1899.412368435553
-0.112341,-2246.834664178004,-2034.3568382480794
-0.162464,-1869.9636982574414,-1931.3240790638858
0.0320209,-1616.1216991236772,-1936.1680719733683
-0.066712,-2136.478727494811,-2106.5804629441873
-0.0083833,-2535.5349269208823,-2104.669490783804
-0.136781,-2314.2726136526944,-2146.287130167944
0.0744454,-2415.6170439835196,-2038.38551292173
0.10081,-2396.65852079037,-2055.3030904931884
0.273821,-2016.8819415684966,-1956.7336774688367
0.332383,-2018.7110910922447,-2040.7999906735008
0.573926,-1798.290109521211,-1922.6974621863544
-0.595036,-1505.6266176467343,-2002.5429928152464
-1.52022,-1145.3059411951588,-1847.5247206721344
0.693684,-1636.0837488538273,-1892.4124631052507
0.262505,-1973.75763531314,-2066.446356583083
-0.123093,-2022.784067845928,-2165.0604353663907
-0.082076,-2019.8987041906594,-2139.532441727599
-0.0656236,-2102.1252943520526,-2078.3584613740677
-0.265155,-2114.5387099615705,-2166.1712762373536
-0.0138808,-2012.7114877549623,-1965.8659606240287
-0.056173,-1915.3117607885956,-1983.017483888409
0.0965283,-1560.2734712004417,-1881.3493014315459
-0.173092,-1837.9236057263236,-2118.22043198448
-0.119264,-1746.3108188959916,-2033.7887594994672
-0.0424512,-1322.3922243574962,-1855.108631825237
-0.0117544,-1377.993907404692,-1874.8691807031266
-0.135389,-1597.886882085987,-1961.1894804546296
-0.559714,-1488.6606687512613,-2028.3584726986612
-0.106259,-1562.4823759507735,-1943.6155771701694
-0.145768,-1898.5133301765607,-2095.2983232481865
-0.285029,-2031.0519402767952,-2110.9427673410264
-0.255924,-2061.323831495356,-2177.8844710873864
-0.109983,-1653.9166964077758,-1959.9068431624307
-0.169247,-1924.0466693724,-2071.965545195804
-0.210778,-1818.5422749934276,-2144.81098196461
-0.253701,-1811.0939836652751,-2179.0223382892455
0.0103367,-1540.9401422768517,-1922.3407375658633
-0.174068,-1482.9533466738142,-1939.0503241626068
-0.144837,-1573.6577963487782,-1960.0976695259992
-0.166104,-1529.3246465975542,-1933.8121710844878
-0.169808,-1686.0187231793966,-2050.5589633036398
-0.0326331,-1493.0064161799635,-1928.1278004763562
0.0503758,-1646.3077894951145,-1947.862168476699
-0.230616,-1927.6131542917717,-2150.7998100172817
-0.258975,-1944.6717850735486,-2256.662098569198
-0.254354,-2240.3539993522577,-2296.229888081585
-0.148961,-2390.580459562874,-2181.6173994311066
-0.0294182,-2051.810151603255,-2016.0738937903811
-0.144873,-1798.6462761453097,-2149.9548428476764
-0.247701,-2025.1386782736154,-2239.85740015956
-0.275172,-2077.626413053997,-2244.124790767443
0.0826568,-1310.2672475205648,-1874.4611696734544
0.00526208,-1298.6476191547324,-1869.5791134081971
-0.143464,-1473.2338563046521,-1947.4398126898564
-0.0877272,-1572.5444074092493,-2003.96789317116
-0.294557,-2061.323751504409,-2311.443768981252
-0.299387,-2044.7095884672299,-2164.7416734387007
-0.0702929,-1693.5400188367803,-2014.4599431694226
-0.257753,-1840.3397702460147,-2125.6352064937805
-0.264729,-1896.1965046589291,-2337.529198205082
-0.11083,-1554.6873142859317,-1960.909051389555
-0.179459,-1864.103354494977,-2280.927623467997
-0.095819,-1871.495190433842,-2201.269687839585
-0.333227,-1889.106588099119,-2207.4765487454006
-0.0674388,-1936.4497570106014,-2104.349466137254
-0.248177,-1762.5810825321064,-2125.7497324696624
-0.0154178,-1744.5863174339725,-1983.8859122376684
-0.00418069,-1808.3308518868575,-2080.683554532057
-0.0962654,-1580.7280788178591,-2015.389170516373
-0.989716,-1942.0921672009433,-2247.2949863157896
-0.805954,-2112.350396439578,-2342.067489259563
-0.803699,-2158.9490461944297,-2330.7287325598472
0.176876,-1711.1979247185309,-1903.226029460127
0.00184449,-2129.4624911456467,-2125.1923782935255
-0.896736,-2209.441173691405,-2374.8080253445796
-1.17566,-2307.2925049073765,-2457.2928150677235
-1.16595,-2344.0453394851415,-2490.65197220889
-0.387084,-2433.613268658757,-2407.2362310160433
-1.14408,-2273.9056253487847,-2333.7216438549176
0.266568,-1501.9026671636352,-1968.0208134060026
-1.00626,-1752.7879414336164,-2122.7140222889834
0.227117,-1281.2170842385665,-1891.6445346828204
0.287926,-1697.4485243149702,-1985.410679369168
-0.398965,-2373.3043388220854,-2191.245995199371
0.298707,-1868.9037473405228,-1989.8196685980445
-0.218961,-1425.3109096632725,-2033.8482424692913
-0.298306,-1574.5218710537229,-2140.8736592726164
-0.0164319,-1669.5779940474256,-2041.9652052157917
-0.646611,-1804.6551482301636,-2119.8462843721463
-0.349933,-2028.9617620244267,-2180.0571451758883
0.202611,-1840.9634917052674,-2036.6689823047818
0.119044,-1369.7795931234234,-1899.0904545117594
-0.182369,-1584.8177850188852,-2110.9886312486274
-0.890649,-1895.595481476534,-2453.648451116158
0.353391,-1619.9726612237566,-2008.2927420806486
0.342453,-1720.6095038247743,-1950.9583501156274
0.313211,-1792.581916547515,-2073.127132737332
-0.40443,-2214.969080879916,-2419.9749758725357
-0.440806,-2186.2452532771413,-2420.2293678339583
-0.0221146,-2379.5980716466806,-2587.4363991840437
0.160066,-2155.199328772938,-2653.392101681804
0.194463,-2195.7904075324223,-2618.8504137922796
0.934351,-2267.1433751076243,-2455.7933206467383
-0.373234,-1949.457543660664,-2651.4775555888646
0.0205207,-1593.9734497996988,-1950.1942703871107
0.005057,-1592.49079262773,-1909.3089320998029
-0.282718,-1669.756419782467,-1936.444377579829
-0.922176,-2297.9493501274123,-2324.747983659715
-1.01968,-2346.7397882967266,-2608.503084532439
-0.647573,-1875.2976364055344,-2820.705633890491
-0.928646,-2174.8928033602037,-2711.261634335401
-1.72265,-2225.897701668958,-2701.257342456466
-0.0292162,-1657.1719369773066,-1964.1978980732315
-0.972525,-2234.7188264395486,-2745.5696049351154
0.521624,-1860.766626795445,-2104.7192239538144
1.12794,-2336.870106389403,-2483.488540046844
0.876334,-2590.1514639833995,-2607.9640306296105
0.390576,-1728.5251366453615,-2866.2281266412097
1.17182,-1008.1629489607764,-3041.707315051457
1.49068,-903.7958931330046,-3097.442377249017
1.71762,-2277.4044216496322,-2519.5355920599623
1.60576,-1610.9866234672927,-2081.8466689457737
2.24495,-1874.888145050061,-2374.0553147162054
3.27883,-1987.1768789969983,-2378.8235540125506
3.39363,-2395.7366926247187,-2340.362109817641
2.11962,-2793.652049450391,-2095.2182166919806
3.43846,-2171.440231160889,-2793.6104819854354
5.14236,-2324.601447033186,-2656.301975479406
6.38257,-2318.186142147345,-2520.7502035619505
8.85164,-2394.6515899159795,-2530.8282044181933
8.62908,-1943.0011037369545,-2200.2605310779195
8.12702,-1494.8603373582619,-1994.8519903137503
10.3841,-2132.822835407245,-2326.5460213613396
9.26969,-1675.6393975503308,-2144.2744214563
9.0648,-2166.750076518784,-2333.8887558973556
6.28743,-1540.1675268836,-2050.7235773260395
6.06149,-2293.461891169872,-2399.260960293615
6.70333,-2141.8312256298022,-2747.8583997678074
3.91507,-1529.292151383453,-2010.2089915422584
0.59885,-1252.4806361011342,-1878.9927718745062
3.53199,-1512.1440913530325,-1957.863439355072
7.33621,-2207.8833665476272,-2339.538012551777
8.2055,-2420.3993721818015,-2590.613934994237
3.4532,-1242.5455770919987,-1985.737659505837
8.00249,-2022.1246712735094,-2297.2637119092487
8.40708,-2226.6001752551383,-2339.735543460767
9.24362,-2275.8736206327985,-2451.439332785377
11.0168,-2451.369574962444,-2665.61076431051
11.3395,-2381.697610285866,-2596.4035112774536
2.90777,-1074.3967704664908,-1913.1539897491282
13.7144,-2321.656084407301,-2574.1299805533963
14.5357,-2222.397781283779,-2411.268029355143
15.6958,-1992.7032586549403,-2851.6088550109744
14.1368,-2134.9678245398677,-2559.9367058553016
10.3907,-1530.5841405389308,-2095.9416705887816
8.81656,-1336.2062306854546,-2028.8909896568086
8.15171,-1193.9387243749336,-1995.707684413141
13.4688,-2027.0984451234121,-2436.3945181126105
15.6129,-2152.5010910917,-2436.791091547913
14.778,-2432.2804173377926,-2501.2056289647726
10.426,-1784.7065501597597,-2203.1535899913924
11.6991,-2099.9984031313725,-2399.040011577364
12.1707,-1708.8421282742263,-2133.7925023378525
13.8162,-1938.309437845356,-2220.373574760788
12.6892,-1734.9313438054828,-2797.503847628127
13.7898,-1561.74672723685,-2794.381260771441
14.7111,-1650.1496573589807,-2857.6158687551433
13.7967,-1804.421110664728,-2760.1289813010007
15.0389,-2001.5597038769747,-2544.2872517511305
14.1438,-929.5612713640071,-2909.867109535914
16.1353,-1094.8406001447204,-2792.281128805935
12.8674,-1907.850837001103,-2281.1270728396835
11.3589,-1804.2887017527628,-2309.793077282211
6.90999,-1399.735875652675,-2030.8856893134914
19.8514,-2273.973121406177,-2453.864549480598
18.2644,-1832.3087470452285,-2752.1837484134408
14.9815,-2081.4747367664413,-2626.314677529136
15.4373,-1992.2902271032126,-2438.298148832112
15.2703,-1949.5523728943604,-2558.637088671452
13.0571,-1925.7676688566758,-2543.5153643249464
14.586,-1847.8188229009465,-2551.254010461021
13.5569,-1496.1541210445446,-2600.33164330478
11.3348,-1221.2457769305615,-2630.9893461687543
8.09629,-1834.7766474865552,-2561.024960798229
11.2815,-2243.3772804468667,-2513.685103632691
10.7058,-2207.4149636055913,-2304.48268279055
9.33266,-1869.848267347793,-2195.260947392325
10.3547,-2293.900895253359,-2408.0627081125353
12.3881,-2067.0108599471014,-2293.453778611568
9.87815,-1932.2408831377832,-2234.281806831462
9.19491,-2084.1336646451023,-2228.1206479849207
7.57831,-1236.119344324381,-2003.139757556431
6.80512,-1053.4616215116641,-1955.9927052377457
12.6161,-2340.4343134535316,-2504.628419382909
8.59195,-1136.656865008848,-1979.8029460106313
12.9777,-1853.5611835204645,-2213.0935963268057
12.5307,-2131.489164502265,-2354.59427993658
12.7639,-2239.6141390705443,-2452.285870427503
12.5086,-2232.1614053133203,-2428.234914123941
13.5828,-2151.8819996973425,-2363.43787651982
8.49076,-1230.0355915908167,-1976.935426256114
14.4093,-1996.936994671136,-2273.4357324510493
11.1552,-2146.8403610307814,-2379.0172463266044
13.0211,-2062.7802601281533,-2293.8002232637928
11.551,-2164.2460468838003,-2336.7334497090933
12.3021,-1892.2635775406638,-2201.023969293883
12.0169,-2084.8301169502124,-2367.6620726372407
10.5541,-2092.9952567126043,-2283.2331943378163
10.2439,-2170.0189236573833,-2311.763803719132
10.324,-2230.545743454194,-2412.8124053841557
11.2599,-2039.1325395523788,-2545.5433192345195
11.061,-2025.8475691595606,-2570.7546618975007
10.6605,-1997.994694484764,-2566.139346052186
11.1126,-1997.9491283470468,-2525.447523681935
12.1924,-1896.2594471970783,-2291.917033940496
11.6511,-1864.619404574957,-2356.052618522348
11.9113,-1524.5647611428583,-2135.4629512241686
12.0715,-1990.1379940189686,-2564.717042845467
12.9833,-2219.759522978385,-2455.2757763650766
11.755,-1857.383436295945,-2255.279786802696
13.8699,-1721.5274412320198,-2397.523278823689
11.1748,-1246.5898603986711,-2068.5579426415356
8.37792,-889.6158298757446,-1962.704479625221
10.2014,-1764.9557838505343,-2293.6774486060676
8.56439,-1370.1551786291077,-2076.3659145313486
11.1108,-1801.180860877028,-2181.3980387597476
